Format Version,1.23,Take Name,Take 2024-04-22 07.22.01 PM,Take Notes,,Capture Frame Rate,30.000000,Export Frame Rate,30.000000,Capture Start Time,2024-04-22 07.22.01.950 PM,Capture Start Frame,1033184,Total Frames in Take,43873,Total Exported Frames,43873,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody
,ID,"EE915DAF00A111EFA0BCABC55148DDB6","EE915DAF00A111EFA0BCABC55148DDB6","EE915DAF00A111EFA0BCABC55148DDB6","EE915DAF00A111EFA0BCABC55148DDB6","EE915DAF00A111EFA0BCABC55148DDB6","EE915DAF00A111EFA0BCABC55148DDB6"
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
209,6.966667,-3.713400,-2.087637,-2.134867,535.668701,894.706787,256.134674
210,7.000000,-3.790524,-2.200221,-2.171465,535.547424,894.765869,256.042480
211,7.033333,-3.845136,-2.249284,-2.173346,535.453003,894.797485,255.946732
212,7.066667,-3.883578,-2.371236,-2.187665,535.192200,894.814575,255.923294
213,7.100000,-3.891882,-2.413377,-2.202065,535.163696,894.865906,255.867905
214,7.133333,-3.953923,-2.467338,-2.232617,535.039001,894.919128,255.786652
215,7.166667,-3.954527,-2.475261,-2.245242,535.039124,894.914124,255.709702
216,7.200000,-3.952034,-2.470833,-2.257627,535.066895,894.918823,255.693588
217,7.233333,-3.953281,-2.467328,-2.242016,535.043457,894.915771,255.759506
218,7.266667,-3.949274,-2.475808,-2.228352,535.048035,894.916504,255.830353
219,7.300000,-3.943114,-2.488261,-2.215105,535.044189,894.914124,255.863937
220,7.333333,-3.940465,-2.483144,-2.219919,535.036865,894.918823,255.878799
221,7.366667,-3.939359,-2.490618,-2.217713,535.045349,894.913452,255.885178
222,7.400000,-3.943238,-2.485872,-2.222483,535.038574,894.915161,255.877197
223,7.433333,-3.940111,-2.486767,-2.217204,535.038574,894.908447,255.861847
224,7.466667,-3.941909,-2.483441,-2.222366,535.048340,894.913269,255.864685
225,7.500000,-3.939142,-2.484694,-2.218376,535.041992,894.908447,255.877197
226,7.533333,-3.939432,-2.488401,-2.223135,535.042786,894.911865,255.886230
227,7.566667,-3.939208,-2.486374,-2.219872,535.047729,894.905396,255.892456
228,7.600000,-3.939531,-2.486503,-2.218576,535.040710,894.914429,255.895050
229,7.633333,-3.935561,-2.485337,-2.222426,535.039978,894.908691,255.890900
230,7.666667,-3.937936,-2.484225,-2.218482,535.035400,894.911804,255.893204
231,7.700000,-3.937431,-2.486334,-2.218080,535.039673,894.910339,255.895233
232,7.733333,-3.935856,-2.485696,-2.219275,535.044556,894.910583,255.901367
233,7.766667,-3.937538,-2.489448,-2.218930,535.037903,894.912048,255.915817
234,7.800000,-3.936079,-2.485701,-2.220715,535.044250,894.909668,255.901520
235,7.833333,-3.936998,-2.487757,-2.222787,535.041870,894.907715,255.904709
236,7.866667,-3.937581,-2.487525,-2.223598,535.040161,894.910461,255.906311
237,7.900000,-3.928657,-2.488304,-2.230921,535.044678,894.919006,255.896149
238,7.933333,-3.932114,-2.486716,-2.217062,535.040405,894.910400,255.908722
239,7.966667,-3.934805,-2.487539,-2.219688,535.038879,894.908997,255.914337
240,8.000000,-3.934128,-2.488162,-2.218842,535.040161,894.905823,255.915527
241,8.033333,-3.932800,-2.488610,-2.217380,535.037964,894.910278,255.913055
242,8.066667,-3.933430,-2.489054,-2.223538,535.041931,894.907043,255.923065
243,8.100000,-3.928276,-2.488590,-2.228199,535.039856,894.917542,255.903748
244,8.133333,-3.932208,-2.487092,-2.219159,535.041382,894.907959,255.922134
245,8.166667,-3.930830,-2.487696,-2.221780,535.044312,894.904541,255.925858
246,8.200000,-3.931542,-2.488376,-2.220742,535.038330,894.906921,255.928009
247,8.233333,-3.932422,-2.489158,-2.221034,535.033325,894.906982,255.929443
248,8.266667,-3.929819,-2.487981,-2.219548,535.038025,894.905151,255.926224
249,8.300000,-3.933488,-2.489078,-2.218847,535.035217,894.908691,255.931976
250,8.333333,-3.930970,-2.489462,-2.216778,535.033447,894.906006,255.937134
251,8.366667,-3.931652,-2.488848,-2.220270,535.040222,894.908875,255.935730
252,8.400000,-3.932340,-2.491569,-2.221116,535.037231,894.910767,255.945267
253,8.433333,-3.930362,-2.487304,-2.220115,535.037842,894.904419,255.928513
254,8.466667,-3.913696,-2.469013,-2.194131,535.030396,894.918274,255.936768
255,8.500000,-3.778950,-2.330086,-2.190694,534.977600,894.945068,255.943710
256,8.533333,-3.676276,-2.265016,-2.119673,535.001953,894.936890,256.029388
257,8.566667,-3.599234,-2.050356,-2.173105,535.184387,894.975220,256.156708
258,8.600000,-3.385604,-1.999512,-2.080927,535.120850,894.875671,256.390991
259,8.633333,-3.247797,-1.791659,-2.104087,535.327637,894.869263,256.596649
260,8.666667,-3.060575,-1.652367,-2.012985,535.428894,894.795166,256.948029
261,8.700000,-2.800765,-1.433516,-1.855581,535.492615,894.753784,257.281219
262,8.733333,-2.541091,-1.230368,-1.674918,535.571167,894.768372,257.750671
263,8.766667,-2.274348,-1.035552,-1.601509,535.551453,894.703491,258.136383
264,8.800000,-1.977784,-0.817387,-1.428629,535.553101,894.682739,258.532776
265,8.833333,-1.713174,-0.655215,-1.457532,535.681641,894.624207,259.037384
266,8.866667,-1.401731,-0.416706,-1.346817,535.754944,894.597351,259.535767
267,8.900000,-1.255672,-0.064452,-1.170371,536.026123,894.599548,260.037689
268,8.933333,-0.868317,-0.191073,-1.443646,535.873291,894.360413,260.968872
269,8.966667,-0.525803,0.416012,-0.950535,536.277222,894.540527,260.941956
270,9.000000,-0.281932,0.157714,-1.273350,536.004700,894.222900,262.225830
271,9.033333,0.030342,0.725430,-0.766114,536.398987,894.507263,262.177887
272,9.066667,0.242729,1.021719,-0.644865,536.746948,894.593750,262.574127
273,9.100000,0.454826,1.191864,-0.519203,536.831970,894.463928,262.887573
274,9.133333,0.643959,1.371073,-0.531586,537.005798,894.469604,263.101074
275,9.166667,0.717727,1.488497,-0.534449,537.347351,894.484253,263.384216
276,9.200000,0.858519,1.611724,-0.547724,537.557556,894.439331,263.646515
277,9.233333,1.051846,1.638467,-0.440368,537.516907,894.334412,264.025696
278,9.266667,1.202523,1.754710,-0.465890,537.717896,894.182068,264.294739
279,9.300000,1.289196,1.805949,-0.427274,537.797302,894.174072,264.662903
280,9.333333,1.391943,1.863807,-0.384380,537.899963,894.175781,264.852112
281,9.366667,1.455759,1.909109,-0.366010,537.959717,894.160278,264.989227
282,9.400000,1.496931,1.949787,-0.356153,538.017944,894.149780,265.052673
283,9.433333,1.519826,1.973782,-0.347666,538.062500,894.139832,265.076080
284,9.466667,1.508840,1.979381,-0.335226,538.063904,894.123535,265.055756
